id,price,baths,rooms,sqm,description,location,size_raw,url,title,description_source,scraped_at
1525085,6800000,2,2,63,"3 Marla House for Sale, 2 bedrooms, 2 bathrooms, located in Koral Town, Islamabad",Koral Town,3 marla,https://www.graana.com/property/listing-1525085/,3 Marla House for Sale,synthesized,2026-08-18T11:23:50+0500
1525056,29000000,6,5,146,"7 Marla House for Sale, 5 bedrooms, 6 bathrooms, located in Jinnah Garden, Islamabad Condition: Brand new.",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1525056/,7 Marla House for Sale,enriched,2026-08-18T11:23:55+0500
1525053,38000000,7,6,146,"7 Marla House for Sale, 6 bedrooms, 7 bathrooms, located in Jinnah Garden, Islamabad Condition: Brand new.",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1525053/,7 Marla House for Sale,enriched,2026-08-18T11:24:00+0500
1525043,35000000,6,4,146,"7 Marla House for Sale, 4 bedrooms, 6 bathrooms, located in Jinnah Garden, Islamabad Condition: Brand new.",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1525043/,7 Marla House for Sale,enriched,2026-08-18T11:24:05+0500
1525032,33000000,6,4,146,"7 Marla House for Sale, 4 bedrooms, 6 bathrooms, located in Jinnah Garden, Islamabad Condition: Brand new.",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1525032/,7 Marla House for Sale,enriched,2026-08-18T11:24:10+0500
1520103,110000000,6,6,418,"Modern Luxury Meets Functional Elegance.Experience the pinnacle of suburban living in this expansive 6-bedroom double-unit masterpiece.Nestled within the city's premier gated community, this residence offers the perfect blend of high-end security and architectural sophistication. Designed as a double unit, this home provides maximum flexibilityideal for a large multi-generational family or those looking to live in one unit while generating rental income from the other.Property Highlights :Accommodation: 6 Spacious Bedrooms, each featuring a private attached washroom with premium fixtures.Dual Living: Two independent TV Lounges designed for cozy family gatherings and relaxation.Gourmet Spaces: 3 Fully-equipped Kitchens (including a dirty kitchen/grease kitchen) featuring modern cabinetry and sleek counter tops.Formal Entertaining: A grand Drawing Room perfect for hosting guests in style, complemented by a convenient Powder Room.Accessibility: A state-of-the-art Elevator providing easy access across all floors.Outdoor Living: A beautifully landscaped Front Lawn and a breezy Balcony offering serene views of the neighborhood.Why This Home?This isn't just a house; it's a lifestyle upgrade. From the convenience of the internal elevator to the peace of mind provided by the elite community security, every detail has been curated for comfort. Whether you are enjoying a morning coffee on the balcony or hosting a dinner party in the formal drawing room, this home adapts to your every need.Location Perks: Close proximity to international schools, premium shopping malls, and community parks.Your New Chapter starts here !!!Call 0304-5141332 to schedule a private viewing today !",DHA Phase 4,1 kanal,https://www.graana.com/property/listing-1520103/,1 Kanal house for sale,graana,2026-08-18T11:24:14+0500
1515686,75000000,6,5,146,"7 Marla House for Sale, 5 bedrooms, 6 bathrooms, located in E-11, Islamabad Condition: Brand new.",E-11,7 marla,https://www.graana.com/property/listing-1515686/,7 Marla House for Sale,enriched,2026-08-18T11:24:18+0500
1514242,60000000,4,4,199,"🏡 HOUSE FOR SALE - SECTOR E-11 🏡 Modern 2-Story House | Ready to Move | Prime Location ​🔹 Space: 4 Master Beds + Attached Baths 🔹 Layout: Double Unit (2 Kitchens / 2 Lounges) 🔹 Extras: Servant Room & Extra Land 🌳 🔹 Utilities: All Meters (Gas/Elec/Water) Active! 🔹 Parking: 2 Cars 🚗🚗 ​📍 Sector E-11, Islamabad 💵 Price: 6 Crore ​Get in touch today: ☎️ 0321-5818420 💬 WhatsApp: 0315-5818420 (G.M Marketing) ​",E-11,9.5 marla,https://www.graana.com/property/listing-1514242/,9.5 Marla House for Sale,graana,2026-08-18T11:24:22+0500
1511473,220000000,6,5,418,F-11 Kanal house having 5 bedrooms attached Washrooms Drawing with powder washroom Dining tvL kitchen SQ Lush green Lawn electric gas and water boring available Demand 22 Crore,F-11,1 kanal,https://www.graana.com/property/listing-1511473/,F-11 House 1 Kanal 5 bed Short Corner for Sale Demand 22 Crore,graana,2026-08-18T11:24:27+0500
1511472,59000000,6,5,167,E-11 house 8 Marla having 5 bedrooms attached Washrooms Drawing with powder washroom 2 tvL 2 kitchen electric and gas meters water boring Demand 5.90 Crore,E-11,8 marla,https://www.graana.com/property/listing-1511472/,E-11 House 8 Marla 5 Bed for Sale Demand 5.90 crore,graana,2026-08-18T11:24:31+0500
1511469,89000000,5,4,334,E-11 house 16 Marla having 4 bedrooms attached Washrooms Drawing with powder washroom Dining tvL kitchen Dirty kitchen Store SQ Lush green Lawn inside and outside Demand 8.90 Crore,E-11,16 marla,https://www.graana.com/property/listing-1511469/,E-11 House 16 Marla 4 bed for Sale Demand 8.90 Crore ,graana,2026-08-18T11:24:35+0500
1511466,135000000,6,6,418,E-11 Kanal house having 6 bedrooms attached Washrooms DD TvL store SQ Lush green Lawn Demand 13.50 Crore,E-11,1 kanal,https://www.graana.com/property/listing-1511466/,E-11 Kanal House 6 bed for Sale Demand 13.50 Crore ,graana,2026-08-18T11:24:47+0500
1511453,260000000,8,7,418,D-12 corner with huge extra land House 20 Marla having 7 bedrooms attached Washrooms DD TvL SQ huge car parking inside Demand 26 Crore,D-12,20 marla,https://www.graana.com/property/listing-1511453/,D-12 House 20 Marla 7 bed corner with huge extra land for Sale Demand 26 Crore,graana,2026-08-18T11:24:51+0500
1507769,105000000,6,7,502,"Step into a world of luxury living with this beautifully designed golden-style house, crafted for those who appreciate class, comfort, and modern lifestyle.This semi-furnished residence offers a graceful exterior and a well-planned interior, reflecting timeless architecture combined with contemporary finishes. Key Features Highlights: Elegant golden elevation with premium construction quality Private swimming pool perfect for relaxation and family enjoyment Semi-furnished with quality fittings and fixtures Spacious living dining areas with excellent natural light Modern kitchen with stylish cabinets and fittings Well-designed bedrooms with attached bathrooms High-quality flooring and woodwork Beautifully planned outdoor space for gatherings and leisure Secure and peaceful environment",Bahria Town Phase 6,24 marla,https://www.graana.com/property/listing-1507769/,Luxurious Golden House for Sale A Perfect Blend of Elegance  Comfort,graana,2026-08-18T11:24:55+0500
1503064,33500000,4,4,167,B-17 House Duble Storei House available for Sale Location📍 B-17 islamabad Block (C) Size : 30*60 Totals : 04 Beds rooms with attach Washrooms 02 Drawing room 02 Kitchen 02 T.V lunch Electricity water available Apply for gas connection Demand : 3 crore 35 lackh Contact📞 GM Marketing E-11 ISB 0321.5818420 0330.5242612,B-17,8 marla,https://www.graana.com/property/listing-1503064/,8 Marla House for Sale,graana,2026-08-18T11:24:59+0500
1490147,29000000,5,5,125,Brand New house for sale in sector i14 Islamabad Contact us 03339094877,I-14,6 marla,https://www.graana.com/property/listing-1490147/,6 Marla house for sale,graana,2026-08-18T11:25:04+0500
1490141,36000000,6,6,167,"8 Marla house for sale, 6 bedrooms, 6 bathrooms, located in I-14, Islamabad Condition: Brand new.",I-14,8 marla,https://www.graana.com/property/listing-1490141/,8 Marla house for sale,enriched,2026-08-18T11:25:09+0500
1490132,36000000,6,5,146,All facilities Available Fron open Closed to Double Road Commercial and Mini Market,I-14,7 marla,https://www.graana.com/property/listing-1490132/,7 Marla house for sale,graana,2026-08-18T11:25:13+0500
1482950,14500000,3,3,167,DHA VALLEY Islamabad Oleander Block A street 83e8 marla housenew construction house 3 bedrooms house,DHA Homes-DHA Valley,8 marla,https://www.graana.com/property/listing-1482950/,8 Marla house for sale,graana,2026-08-18T11:25:17+0500
1475018,30000000,4,4,105,"5 Marla house for sale, 4 bedrooms, 4 bathrooms, located in Naval Anchorage, Islamabad Condition: Brand new. Amenities: balcony. Utilities: electricity, water supply. Nearby: mosque nearby.",Naval Anchorage,5 marla,https://www.graana.com/property/listing-1475018/,5 Marla house for sale,enriched,2026-08-18T11:25:21+0500
1401977,31000000,3,7,84,All Facilities Available,G-13,4 marla,https://www.graana.com/property/listing-1401977/,4 Marla tripple storey house for sale in g13 Islamabad,graana,2026-08-18T11:25:25+0500
1401973,31000000,8,7,167,"8 Marla house for sale in Faisal town Rawalpindi, 7 bedrooms, 8 bathrooms, located in Faisal Town, F-18  , Islamabad Condition: Brand new.","Faisal Town, F-18  ",8 marla,https://www.graana.com/property/listing-1401973/,8 Marla house for sale in Faisal town Rawalpindi,enriched,2026-08-18T11:25:29+0500
1398559,27000000,5,5,125,"6 Marla house for sale, 5 bedrooms, 5 bathrooms, located in I-14, Islamabad Condition: Brand new.",I-14,6 marla,https://www.graana.com/property/listing-1398559/,6 Marla house for sale,enriched,2026-08-18T11:25:33+0500
1398555,30000000,6,6,167,"6 Marla house for sale, 6 bedrooms, 6 bathrooms, located in I-14, Islamabad Condition: Brand new.",I-14,8 marla,https://www.graana.com/property/listing-1398555/,6 Marla house for sale,enriched,2026-08-18T11:25:38+0500
1398553,40000000,6,6,178,35*60 sizewater Electricity Available brand newFront OpenA+ Construction,I-14,8.5 marla,https://www.graana.com/property/listing-1398553/,8.5 Marla house for sale,graana,2026-08-18T11:25:42+0500
1389389,27000000,6,5,105,5 Marla corner Brandnew house,I-14,5 marla,https://www.graana.com/property/listing-1389389/,5 Marla house for sale,graana,2026-08-18T11:25:46+0500
1389388,35000000,6,5,146,"7 Marla house for sale, 5 bedrooms, 6 bathrooms, located in I-14, Islamabad Condition: Brand new.",I-14,7 marla,https://www.graana.com/property/listing-1389388/,7 Marla house for sale,enriched,2026-08-18T11:25:50+0500
1335263,32000000,6,5,146,7 Marla House For Salewater Electricity and Gas Available i-14 Islamabadst 40 ftsecond to cornernear to commercial,I-14,7 marla,https://www.graana.com/property/listing-1335263/,7 Marla house for sale,graana,2026-08-18T11:25:54+0500
1335262,41000000,5,5,105,5 Marla House For Sale in G-11 Islamabadwater Electricity Gas AvailableInvestor Rate For More Contact us,G-11,5 marla,https://www.graana.com/property/listing-1335262/,5 Marla Corner house for sale,graana,2026-08-18T11:25:58+0500
1335261,23000000,6,5,105,5 Marla Brand New House For Sale in i14 Islamabadinvestor Rate,I-14,5 marla,https://www.graana.com/property/listing-1335261/,5 Marla house for sale,graana,2026-08-18T11:26:03+0500
1278866,21000000,5,5,105,All Facilities AvailableNear to UniversityNear to CommercialMain Double RoadSt 50 ft wide,I-14,5 marla,https://www.graana.com/property/listing-1278866/,5 Marla Brand New house for sale in Cda Sector i14,graana,2026-08-18T11:26:07+0500
1277713,35000000,5,5,178,"luxury house for sale, 5 bedrooms, 5 bathrooms, located in I-14, Islamabad Condition: Brand new.",I-14,8.5 marla,https://www.graana.com/property/listing-1277713/,luxury house for sale,enriched,2026-08-18T11:26:11+0500
1210776,35000000,5,5,146,"7 Marla brand new house for sale in i14 Islamabad, 5 bedrooms, 5 bathrooms, located in I-14, Islamabad Condition: Brand new.",I-14,7 marla,https://www.graana.com/property/listing-1210776/,7 Marla brand new house for sale in i14 Islamabad,enriched,2026-08-18T11:26:15+0500
1210743,35000000,6,6,178,8.5 Marla House for saleurgentprice demand 3.5 crore03339094877/03155152048,I-14,8.5 marla,https://www.graana.com/property/listing-1210743/,8.5 Marla house for sale,graana,2026-08-18T11:26:19+0500
1128214,30000000,5,5,125,"6 Marla house for sale, 5 bedrooms, 5 bathrooms, located in I-14, Islamabad Condition: Brand new.",I-14,6 marla,https://www.graana.com/property/listing-1128214/,6 Marla house for sale,enriched,2026-08-18T11:26:23+0500
1105460,27500000,5,5,105,"5 Marla house for sale, 5 bedrooms, 5 bathrooms, located in I-14, Islamabad Condition: Brand new.",I-14,5 marla,https://www.graana.com/property/listing-1105460/,5 Marla house for sale,enriched,2026-08-18T11:26:28+0500
1104470,26500000,5,5,105,Corner house with ideal location,I-14,5 marla,https://www.graana.com/property/listing-1104470/,5 Marla house for sale,graana,2026-08-18T11:26:34+0500
1097696,24000000,5,5,105,"4.8 Marla corner house for sale in sector i14 Islamabads, 5 bedrooms, 5 bathrooms, located in I-14, Islamabad Condition: Brand new.",I-14,5 marla,https://www.graana.com/property/listing-1097696/,4.8 Marla corner house for sale in sector i14 Islamabads,enriched,2026-08-18T11:26:39+0500
1034362,29000000,5,5,125,Brand New house for sale in sector i14 Islamabad Contact us 03339094877,I-14,6 marla,https://www.graana.com/property/listing-1034362/,6 Marla house for sale,graana,2026-08-18T11:26:43+0500
1034279,25000000,5,5,105,Brand New house for sale in sector i14 Islamabad,I-14,5 marla,https://www.graana.com/property/listing-1034279/,5 Marla house for sale,graana,2026-08-18T11:26:47+0500
1002884,24000000,5,5,100,Brand New house for sale in sector i14 Islamabad Contact us on 03339094877,I-14,4.8 marla,https://www.graana.com/property/listing-1002884/,4.8 Marla house for sale,graana,2026-08-18T11:26:51+0500
912350,59500000,6,4,105,Alhamdulillah - Beautiful 5 Marla House for Sale in G111 Islamabad Beautiful corner house walking distance from G11 Markaz with all facilities Banks Schools Mart Masjids are nearby Its double unit independent 2 portions with 2 bedrooms attached bath living room kitchen boring Solar installed also. Alhamdulillah.,G-11/1,5 marla,https://www.graana.com/property/listing-912350/,5 Marla house for sale,graana,2026-08-18T11:27:01+0500
